,ts_code,symbol,name,area,industry,market,list_date
2146,600645.SH,600645,中源协和,天津,生物制药,主板,19930504
2147,600647.SH,600647,同达创业,上海,综合类,主板,19930504
2148,600649.SH,600649,城投控股,上海,区域地产,主板,19930518
2149,600650.SH,600650,锦江在线,上海,公共交通,主板,19930607
2150,600651.SH,600651,飞乐音响,上海,电器仪表,主板,19901219
2151,600653.SH,600653,申华控股,辽宁,汽车服务,主板,19901219
2152,600654.SH,600654,*ST中安,湖北,软件服务,主板,19901219
2153,600657.SH,600657,信达地产,北京,全国地产,主板,19930524
2154,600658.SH,600658,电子城,北京,园区开发,主板,19930524
2155,600661.SH,600661,昂立教育,上海,文教休闲,主板,19930614
2156,600662.SH,600662,外服控股,上海,文教休闲,主板,19930614
2157,600664.SH,600664,哈药股份,黑龙江,化学制药,主板,19930629
2158,600665.SH,600665,天地源,陕西,全国地产,主板,19930709
2159,600666.SH,600666,*ST瑞德,黑龙江,元器件,主板,19930712
2160,600668.SH,600668,尖峰集团,浙江,水泥,主板,19930728
2161,600671.SH,600671,ST目药,浙江,中成药,主板,19930823
2162,600675.SH,600675,中华企业,上海,区域地产,主板,19930924
2163,600676.SH,600676,交运股份,上海,汽车配件,主板,19930928
2164,600678.SH,600678,四川金顶,四川,水泥,主板,19931008
2165,600679.SH,600679,上海凤凰,上海,文教休闲,主板,19931008
2166,600681.SH,600681,百川能源,湖北,供气供热,主板,19931018
2167,600682.SH,600682,南京新百,江苏,生物制药,主板,19931018
2168,600683.SH,600683,京投发展,浙江,区域地产,主板,19931025
2169,600684.SH,600684,珠江股份,广东,全国地产,主板,19931028
2170,600686.SH,600686,金龙汽车,福建,汽车整车,主板,19931108
2171,600689.SH,600689,上海三毛,上海,纺织,主板,19931108
2172,600691.SH,600691,阳煤化工,山西,农药化肥,主板,19931119
2173,600692.SH,600692,亚通股份,上海,房产服务,主板,19931119
2174,600693.SH,600693,东百集团,福建,百货,主板,19931122
2175,600694.SH,600694,大商股份,辽宁,百货,主板,19931122
2176,600696.SH,600696,岩石股份,上海,白酒,主板,19931206
2177,600697.SH,600697,欧亚集团,吉林,百货,主板,19931206
2178,600698.SH,600698,湖南天雁,湖南,汽车配件,主板,19931206
2179,600702.SH,600702,舍得酒业,四川,白酒,主板,19960524
2180,600703.SH,600703,三安光电,湖北,半导体,主板,19960528
2181,600706.SH,600706,曲江文旅,陕西,旅游服务,主板,19960516
2182,600707.SH,600707,彩虹股份,陕西,元器件,主板,19960520
2183,600708.SH,600708,光明地产,上海,全国地产,主板,19960606
2184,600710.SH,600710,苏美达,江苏,商贸代理,主板,19960701
2185,600712.SH,600712,南宁百货,广西,百货,主板,19960626
2186,600713.SH,600713,南京医药,江苏,医药商业,主板,19960701
2187,600714.SH,600714,金瑞矿业,青海,化工原料,主板,19960606
2188,600715.SH,600715,文投控股,辽宁,影视音像,主板,19960701
2189,600716.SH,600716,凤凰股份,江苏,区域地产,主板,19960702
2190,600717.SH,600717,天津港,天津,港口,主板,19960614
2191,600718.SH,600718,东软集团,辽宁,软件服务,主板,19960618
2192,600719.SH,600719,ST热电,辽宁,供气供热,主板,19960716
2193,600721.SH,600721,百花医药,新疆,生物制药,主板,19960626
2194,600722.SH,600722,金牛化工,河北,化工原料,主板,19960626
2195,600724.SH,600724,宁波富达,浙江,水泥,主板,19960716
2196,600725.SH,600725,云维股份,云南,焦炭加工,主板,19960702
2197,600726.SH,600726,*ST华源,黑龙江,火力发电,主板,19960701
2198,600727.SH,600727,鲁北化工,山东,化工原料,主板,19960702
2199,600730.SH,600730,中国高科,北京,综合类,主板,19960726
2200,600731.SH,600731,湖南海利,湖南,农药化肥,主板,19960802
2201,600732.SH,600732,爱旭股份,上海,电气设备,主板,19960816
2202,600733.SH,600733,北汽蓝谷,北京,汽车整车,主板,19960816
2203,600734.SH,600734,ST实达,福建,IT设备,主板,19960808
2204,600735.SH,600735,新华锦,山东,服饰,主板,19960726
2205,600736.SH,600736,苏州高新,江苏,园区开发,主板,19960815
2206,600737.SH,600737,中粮糖业,新疆,食品,主板,19960731
2207,600738.SH,600738,丽尚国潮,甘肃,百货,主板,19960802
2208,600739.SH,600739,辽宁成大,辽宁,生物制药,主板,19960819
2209,600743.SH,600743,华远地产,北京,区域地产,主板,19960909
2210,600744.SH,600744,华银电力,湖南,火力发电,主板,19960905
2211,600748.SH,600748,上实发展,上海,全国地产,主板,19960925
2212,600749.SH,600749,西藏旅游,西藏,旅游景点,主板,19961015
2213,600751.SH,600751,海航科技,天津,元器件,主板,19960909
2214,600753.SH,600753,东方银星,福建,商贸代理,主板,19960927
2215,600756.SH,600756,浪潮软件,山东,软件服务,主板,19960923
2216,600757.SH,600757,长江传媒,湖北,出版业,主板,19961003
2217,600758.SH,600758,辽宁能源,辽宁,煤炭开采,主板,19961029
2218,600759.SH,600759,ST洲际,海南,石油开采,主板,19961008
2219,600761.SH,600761,安徽合力,安徽,工程机械,主板,19961009
2220,600766.SH,600766,园城黄金,山东,黄金,主板,19961028
2221,600767.SH,600767,*ST运盛,四川,医疗保健,主板,19961115
2222,600768.SH,600768,宁波富邦,浙江,铝,主板,19961111
2223,600769.SH,600769,祥龙电业,湖北,建筑工程,主板,19961101
2224,600770.SH,600770,综艺股份,江苏,综合类,主板,19961120
2225,600771.SH,600771,广誉远,山西,中成药,主板,19961105
2226,600773.SH,600773,西藏城投,西藏,区域地产,主板,19961108
2227,600774.SH,600774,汉商集团,湖北,化学制药,主板,19961108
2228,600777.SH,600777,新潮能源,山东,石油开采,主板,19961121
2229,600778.SH,600778,友好集团,新疆,百货,主板,19961203
2230,600780.SH,600780,通宝能源,山西,火力发电,主板,19961205
2231,600781.SH,600781,*ST辅仁,河南,化学制药,主板,19961218
2232,600783.SH,600783,鲁信创投,山东,多元金融,主板,19961225
2233,600784.SH,600784,鲁银投资,山东,综合类,主板,19961225
2234,600785.SH,600785,新华百货,宁夏,百货,主板,19970108
2235,600789.SH,600789,鲁抗医药,山东,化学制药,主板,19970226
2236,600790.SH,600790,轻纺城,浙江,商品城,主板,19970228
2237,600791.SH,600791,京能置业,北京,全国地产,主板,19970130
2238,600792.SH,600792,云煤能源,云南,焦炭加工,主板,19970123
2239,600793.SH,600793,宜宾纸业,四川,造纸,主板,19970220
2240,600794.SH,600794,保税科技,江苏,仓储物流,主板,19970306
2241,600796.SH,600796,钱江生化,浙江,环境保护,主板,19970408
2242,600797.SH,600797,浙大网新,浙江,软件服务,主板,19970418
2243,600798.SH,600798,宁波海运,浙江,水运,主板,19970423
2244,600800.SH,600800,渤海化学,天津,化工原料,主板,19931206
2245,600804.SH,600804,ST鹏博士,四川,电信运营,主板,19940103
2246,600805.SH,600805,悦达投资,江苏,综合类,主板,19940103
2247,600807.SH,600807,济南高新,山东,黄金,主板,19940103
2248,600810.SH,600810,神马股份,河南,化纤,主板,19940106
2249,600812.SH,600812,华北制药,河北,化学制药,主板,19940114
2250,600814.SH,600814,杭州解百,浙江,百货,主板,19940114
2251,600815.SH,600815,厦工股份,福建,工程机械,主板,19940128
2252,600816.SH,600816,ST安信,上海,多元金融,主板,19940128
2253,600817.SH,600817,宇通重工,河南,专用机械,主板,19940128
2254,600818.SH,600818,中路股份,上海,文教休闲,主板,19940128
2255,600819.SH,600819,耀皮玻璃,上海,玻璃,主板,19940128
2256,600821.SH,600821,金开新能,天津,新型电力,主板,19940128
2257,600822.SH,600822,上海物贸,上海,商贸代理,主板,19940204
2258,600824.SH,600824,益民集团,上海,百货,主板,19940204
2259,600825.SH,600825,新华传媒,上海,出版业,主板,19940204
2260,600826.SH,600826,兰生股份,上海,商贸代理,主板,19940204
2261,600827.SH,600827,百联股份,上海,超市连锁,主板,19940204
2262,600828.SH,600828,茂业商业,四川,百货,主板,19940224
2263,600829.SH,600829,人民同泰,黑龙江,医药商业,主板,19940224
2264,600830.SH,600830,香溢融通,浙江,多元金融,主板,19940224
2265,600831.SH,600831,广电网络,陕西,影视音像,主板,19940224
2266,600833.SH,600833,第一医药,上海,医药商业,主板,19940224
2267,600834.SH,600834,申通地铁,上海,公共交通,主板,19940224
2268,600835.SH,600835,上海机电,上海,运输设备,主板,19940224
2269,600836.SH,600836,上海易连,上海,广告包装,主板,19940224
2270,600838.SH,600838,上海九百,上海,百货,主板,19940224
2271,600839.SH,600839,四川长虹,四川,家用电器,主板,19940311
2272,600841.SH,600841,动力新科,上海,汽车配件,主板,19940311
2273,600843.SH,600843,上工申贝,上海,纺织机械,主板,19940311
2274,600844.SH,600844,丹化科技,江苏,化工原料,主板,19940311
2275,600847.SH,600847,万里股份,重庆,电气设备,主板,19940324
2276,600851.SH,600851,海欣股份,上海,化学制药,主板,19940404
2277,600853.SH,600853,龙建股份,黑龙江,建筑工程,主板,19940404
2278,600854.SH,600854,春兰股份,江苏,家用电器,主板,19940425
2279,600855.SH,600855,航天长峰,北京,专用机械,主板,19940425
2280,600857.SH,600857,宁波中百,浙江,百货,主板,19940425
2281,600858.SH,600858,银座股份,山东,百货,主板,19940506
2282,600859.SH,600859,王府井,北京,百货,主板,19940506
2283,600861.SH,600861,北京城乡,北京,百货,主板,19940520
2284,600863.SH,600863,内蒙华电,内蒙,火力发电,主板,19940520
2285,600864.SH,600864,哈投股份,黑龙江,证券,主板,19940809
2286,600865.SH,600865,百大集团,浙江,百货,主板,19940809
2287,600866.SH,600866,星湖科技,广东,食品,主板,19940818
2288,600867.SH,600867,通化东宝,吉林,生物制药,主板,19940824
2289,600868.SH,600868,梅雁吉祥,广东,软件服务,主板,19940912
2290,600869.SH,600869,远东股份,青海,电气设备,主板,19950206
2291,600873.SH,600873,梅花生物,西藏,食品,主板,19950217
2292,600877.SH,600877,声光电科,重庆,半导体,主板,19951013
2293,600880.SH,600880,博瑞传播,四川,广告包装,主板,19951115
2294,600881.SH,600881,亚泰集团,吉林,水泥,主板,19951115
2295,600883.SH,600883,博闻科技,云南,种植业,主板,19951208
2296,600888.SH,600888,新疆众和,新疆,铝,主板,19960215
2297,600889.SH,600889,南京化纤,江苏,化纤,主板,19960308
2298,600892.SH,600892,大晟文化,深圳,影视音像,主板,19960315
2299,600894.SH,600894,广日股份,广东,运输设备,主板,19960328
2300,600897.SH,600897,厦门空港,福建,机场,主板,19960531
2301,600898.SH,600898,国美通讯,山东,通信设备,主板,19960418
2302,600901.SH,600901,江苏租赁,江苏,多元金融,主板,20180301
2303,600903.SH,600903,贵州燃气,贵州,供气供热,主板,20171107
2304,600908.SH,600908,无锡银行,江苏,银行,主板,20160923
2305,600909.SH,600909,华安证券,安徽,证券,主板,20161206
2306,600928.SH,600928,西安银行,陕西,银行,主板,20190301
2307,600929.SH,600929,雪天盐业,湖南,食品,主板,20180326
2308,600935.SH,600935,华塑股份,安徽,化工原料,主板,20211126
2309,600936.SH,600936,广西广电,广西,影视音像,主板,20160815
2310,600938.SH,600938,中国海油,北京,石油开采,主板,20220421
2311,600939.SH,600939,重庆建工,重庆,建筑工程,主板,20170221
2312,600959.SH,600959,江苏有线,江苏,影视音像,主板,20150428
2313,600960.SH,600960,渤海汽车,山东,汽车配件,主板,20040407
2314,600961.SH,600961,株冶集团,湖南,铅锌,主板,20040830
2315,600962.SH,600962,国投中鲁,北京,软饮料,主板,20040622
2316,600963.SH,600963,岳阳林纸,湖南,造纸,主板,20040525
2317,600965.SH,600965,福成股份,河北,农业综合,主板,20040713
2318,600969.SH,600969,郴电国际,湖南,水力发电,主板,20040408
2319,600971.SH,600971,恒源煤电,安徽,煤炭开采,主板,20040817
2320,600973.SH,600973,宝胜股份,江苏,电气设备,主板,20040802
2321,600975.SH,600975,新五丰,湖南,农业综合,主板,20040609
2322,600976.SH,600976,健民集团,湖北,中成药,主板,20040419
2323,600977.SH,600977,中国电影,北京,影视音像,主板,20160809
2324,600979.SH,600979,广安爱众,四川,水力发电,主板,20040906
2325,600980.SH,600980,北矿科技,北京,元器件,主板,20040512
2326,600981.SH,600981,汇鸿集团,江苏,商贸代理,主板,20040630
2327,600982.SH,600982,宁波能源,浙江,供气供热,主板,20040706
2328,600983.SH,600983,惠而浦,安徽,家用电器,主板,20040727
2329,600986.SH,600986,浙文互联,浙江,互联网,主板,20040426
2330,600987.SH,600987,航民股份,浙江,纺织,主板,20040809
2331,600990.SH,600990,四创电子,安徽,通信设备,主板,20040510
2332,600992.SH,600992,贵绳股份,贵州,钢加工,主板,20040514
2333,600995.SH,600995,南网储能,云南,水力发电,主板,20040615
2334,600996.SH,600996,贵广网络,贵州,影视音像,主板,20161226
2335,600997.SH,600997,开滦股份,河北,煤炭开采,主板,20040602
2336,601001.SH,601001,晋控煤业,山西,煤炭开采,主板,20060623
2337,601002.SH,601002,晋亿实业,浙江,机械基件,主板,20070126
2338,601007.SH,601007,金陵饭店,江苏,酒店餐饮,主板,20070406
2339,601008.SH,601008,连云港,江苏,港口,主板,20070426
2340,601010.SH,601010,文峰股份,江苏,百货,主板,20110603
2341,601011.SH,601011,宝泰隆,黑龙江,焦炭加工,主板,20110309
2342,601020.SH,601020,华钰矿业,西藏,铅锌,主板,20160316
2343,601021.SH,601021,春秋航空,上海,空运,主板,20150121
2344,601028.SH,601028,玉龙股份,山东,商贸代理,主板,20111107
2345,601086.SH,601086,国芳集团,甘肃,百货,主板,20170929
2346,601089.SH,601089,福元医药,北京,化学制药,主板,20220630
2347,601099.SH,601099,太平洋,云南,证券,主板,20071228
2348,601101.SH,601101,昊华能源,北京,煤炭开采,主板,20100331
2349,601106.SH,601106,中国一重,黑龙江,工程机械,主板,20100209
2350,601113.SH,601113,华鼎股份,浙江,互联网,主板,20110509
2351,601116.SH,601116,三江购物,浙江,超市连锁,主板,20110302
2352,601118.SH,601118,海南橡胶,海南,橡胶,主板,20110107
2353,601126.SH,601126,四方股份,北京,电气设备,主板,20101231
2354,601127.SH,601127,赛力斯,重庆,汽车整车,主板,20160615
2355,601137.SH,601137,博威合金,浙江,小金属,主板,20110127
2356,601162.SH,601162,天风证券,湖北,证券,主板,20181019
2357,601163.SH,601163,三角轮胎,山东,汽车配件,主板,20160909
2358,601177.SH,601177,杭齿前进,浙江,机械基件,主板,20101011
2359,601179.SH,601179,中国西电,陕西,电气设备,主板,20100128
2360,601188.SH,601188,龙江交通,黑龙江,路桥,主板,20100319
2361,601199.SH,601199,江南水务,江苏,水务,主板,20110317
2362,601208.SH,601208,东材科技,四川,化工原料,主板,20110520
2363,601212.SH,601212,白银有色,甘肃,铜,主板,20170215
2364,601218.SH,601218,吉鑫科技,江苏,电气设备,主板,20110506
2365,601226.SH,601226,华电重工,北京,建筑工程,主板,20141211
2366,601228.SH,601228,广州港,广东,港口,主板,20170329
2367,601236.SH,601236,红塔证券,云南,证券,主板,20190705
2368,601258.SH,601258,庞大集团,河北,汽车服务,主板,20110428
2369,601279.SH,601279,英利汽车,吉林,汽车配件,主板,20210415
2370,601339.SH,601339,百隆东方,浙江,纺织,主板,20120612
2371,601366.SH,601366,利群股份,山东,百货,主板,20170412
2372,601368.SH,601368,绿城水务,广西,水务,主板,20150612
2373,601369.SH,601369,陕鼓动力,陕西,机械基件,主板,20100428
2374,601388.SH,601388,怡球资源,江苏,铝,主板,20120423
2375,601399.SH,601399,国机重装,四川,工程机械,主板,20200608
2376,601500.SH,601500,通用股份,江苏,汽车配件,主板,20160919
2377,601515.SH,601515,东风股份,广东,广告包装,主板,20120216
2378,601518.SH,601518,吉林高速,吉林,路桥,主板,20100319
2379,601519.SH,601519,大智慧,上海,软件服务,主板,20110128
2380,601528.SH,601528,瑞丰银行,浙江,银行,主板,20210625
2381,601566.SH,601566,九牧王,福建,服饰,主板,20110530
2382,601568.SH,601568,北元集团,陕西,化工原料,主板,20201020
2383,601579.SH,601579,会稽山,浙江,红黄酒,主板,20140825
